session_id,label,outcome,problem_id,item_id,perturbation_type,difficulty,n_windows,max_delta_h1,max_xi_h1,max_negative_balance_h1,max_delta_h2,max_xi_h2,max_negative_balance_h2,max_delta_h4,max_xi_h4,max_negative_balance_h4,max_delta_h8,max_xi_h8,max_negative_balance_h8,max_delta_h16,max_xi_h16,max_negative_balance_h16,max_delta_full,max_xi_full,max_negative_balance_full
cocc-00186-ad5c925002,1,FAIL,2888,2888:negation_objective:60,negation_objective,medium,32,0.005362368616665668,0.00032488949054891147,-0.1996751105094511,0.04566605487452023,0.0030719718296313868,-0.1969280281703686,0.06066489165755055,0.007273325601724904,-0.1927266743982751,0.12358568639195551,0.023075081326962957,-0.17692491867303706,0.16469368847146357,0.04779726416063535,-0.15220273583936467,0.16469368847146357,0.04981280219153842,-0.1501871978084616
cocc-00187-85eb00ac76,1,FAIL,2891,2891:negation_objective:61,negation_objective,medium,32,0.07487126266398864,0.004536220488098834,-0.19546377951190116,0.10352627989367154,0.010533724999394565,-0.18946627500060545,0.13271242672317166,0.01793615832626412,-0.1820638416737359,0.18504362055321338,0.03304985561683644,-0.16695014438316358,0.18504362055321338,0.04018940400147059,-0.15981059599852943,0.18647898485195438,0.047873430122964224,-0.1521265698770358
cocc-00188-a63718be31,1,FAIL,2892,2892:negation_objective:62,negation_objective,easy,32,0.014994927112450951,0.0009084967070785744,-0.19909150329292144,0.0483176348849049,0.003780871183925784,-0.19621912881607423,0.08887435575196405,0.009641247875725192,-0.19035875212427483,0.08887435575196405,0.012437434983835108,-0.18756256501616492,0.08887435575196405,0.02349621562674787,-0.17650378437325215,0.0982139055374718,0.03854328433952142,-0.1614567156604786
cocc-00189-cbee566879,1,FAIL,2893,2893:negation_objective:63,negation_objective,medium,32,0.03204778617500952,0.0019416772079524603,-0.19805832279204755,0.04953080596836088,0.004824956762920737,-0.19517504323707927,0.12840346406530387,0.016735850457681896,-0.18326414954231812,0.15745812829484454,0.04084564623093207,-0.15915435376906795,0.15745812829484454,0.04695157463080328,-0.15304842536919672,0.2269490489675333,0.0803617588385712,-0.11963824116142881
cocc-00190-109973f8d1,1,FAIL,2902,2902:negation_objective:64,negation_objective,easy,32,0.061429463902565186,0.003721823070866572,-0.19627817692913344,0.11719964996815452,0.010597097041155822,-0.18940290295884418,0.11719964996815452,0.010664388377876229,-0.18933561162212378,0.11719964996815452,0.022126796387811773,-0.17787320361218822,0.13609904643344173,0.044315696014923245,-0.15568430398507677,0.13609904643344173,0.07652574773297022,-0.1234742522670298
cocc-00191-7481f8279a,1,FAIL,2915,2915:negation_objective:65,negation_objective,medium,32,0.014392332602487644,0.0008719873513544831,-0.19912801264864552,0.03963205088286286,0.003220340885883668,-0.19677965911411635,0.06664736848806517,0.009123981521624473,-0.19087601847837554,0.1236589247869106,0.029802741118318904,-0.1701972588816811,0.1236589247869106,0.049487730488992396,-0.1505122695110076,0.13579457366734676,0.06622425055571274,-0.13377574944428727
cocc-00192-8ab199acb5,1,FAIL,2916,2916:negation_objective:66,negation_objective,medium,32,0.05678298345608409,0.003440307051917209,-0.19655969294808281,0.05678298345608409,0.004300208994543696,-0.19569979100545631,0.07087237795815558,0.008599386010124114,-0.1914006139898759,0.0820696840401189,0.01696790093031344,-0.18303209906968657,0.11427808192145589,0.03607117928205802,-0.163928820717942,0.12125664876826103,0.05503610635760033,-0.14496389364239967
cocc-00193-f483f44f83,1,FAIL,2917,2917:negation_objective:67,negation_objective,easy,32,0.02898078119647251,0.0017558567699670813,-0.19824414323003292,0.02898078119647251,0.0029554774228702724,-0.19704452257712973,0.05999525686514206,0.006447002875697041,-0.19355299712430296,0.12588586561980086,0.0247037385754851,-0.1752962614245149,0.14755667234417086,0.054391079921452964,-0.14560892007854703,0.14755667234417086,0.06804600946783548,-0.13195399053216453
cocc-00194-b44155bf01,1,FAIL,2919,2919:negation_objective:68,negation_objective,hard,32,0.10425784652977803,0.00631666359890194,-0.19368333640109808,0.10425784652977803,0.007593930593106181,-0.19240606940689384,0.10425784652977803,0.009061168036138436,-0.19093883196386158,0.10425784652977803,0.014973200953916264,-0.18502679904608374,0.10425784652977803,0.026523385595667925,-0.1734766144043321,0.10425784652977803,0.03766791793413346,-0.16233208206586655
cocc-00195-011d3be47f,1,FAIL,2920,2920:negation_objective:69,negation_objective,medium,32,0.03366791693780188,0.002039835968711716,-0.1979601640312883,0.03366791693780188,0.003165853177701698,-0.1968341468222983,0.1265186359515397,0.012170256804309639,-0.18782974319569037,0.1265186359515397,0.016297663767960994,-0.18370233623203902,0.14337656157047135,0.03662353497336322,-0.16337646502663677,0.24759707638313425,0.06384883117813228,-0.13615116882186773
cocc-00196-6230a121be,1,FAIL,2921,2921:negation_objective:70,negation_objective,hard,32,0.018455999487061638,0.0011181924816371263,-0.19888180751836287,0.03762332491620085,0.003329926647435786,-0.19667007335256423,0.07603868070550393,0.009498102804953792,-0.19050189719504623,0.07603868070550393,0.014698945795313325,-0.18530105420468668,0.13857012408331035,0.04240160001081836,-0.15759839998918165,0.16924808504047095,0.04364080592233386,-0.15635919407766616
cocc-00197-f741237e57,1,FAIL,2952,2952:negation_objective:71,negation_objective,hard,32,0.051613507615481925,0.0031271043438753916,-0.19687289565612462,0.11630494843487027,0.009984203274722726,-0.1900157967252773,0.12716591018135967,0.023453725522550428,-0.17654627447744958,0.1626049751792063,0.05095962210049668,-0.14904037789950333,0.1626049751792063,0.05095962210049668,-0.14904037789950333,0.2593029849469292,0.06419918682579344,-0.13580081317420656
cocc-00198-56ceae9af1,1,FAIL,2954,2954:negation_objective:73,negation_objective,medium,32,0.005756529216205052,0.0003487704740346068,-0.1996512295259654,0.01713282180388855,0.0013656647376918654,-0.19863433526230814,0.08646909281023821,0.009247902722980534,-0.19075209727701947,0.10752161635383756,0.01755048560989641,-0.1824495143901036,0.12698964595934253,0.03135403767901679,-0.16864596232098322,0.12698964595934253,0.03956412566527262,-0.1604358743347274
cocc-00199-813f6bf747,1,FAIL,2955,2955:negation_objective:74,negation_objective,easy,32,0.08817752417347297,0.005342406118361425,-0.19465759388163859,0.08817752417347297,0.007419085399712009,-0.192580914600288,0.11572204122656274,0.013980829781508318,-0.18601917021849168,0.15933993792382495,0.03208132106436405,-0.16791867893563595,0.15933993792382495,0.04876149907499675,-0.15123850092500327,0.15933993792382495,0.05879209232574685,-0.14120790767425317
cocc-00200-79e105fff3,1,FAIL,2977,2977:negation_objective:75,negation_objective,easy,32,0.018106901322640284,0.0010970416930773986,-0.19890295830692262,0.11702120458621364,0.008120531668684242,-0.19187946833131578,0.12654400668189048,0.021785574519653107,-0.1782144254803469,0.12654400668189048,0.03862637399651957,-0.16137362600348043,0.14408849535130636,0.05204423515956891,-0.1479557648404311,0.14408849535130636,0.05204423515956891,-0.1479557648404311
cocc-00201-98074eddee,1,FAIL,2998,2998:negation_objective:77,negation_objective,easy,32,0.08527820900768168,0.005166745492527692,-0.19483325450747233,0.08527820900768168,0.005313865840600206,-0.1946861341593998,0.1208385589980509,0.012313153168423152,-0.18768684683157685,0.13975464510898933,0.0260298537568528,-0.17397014624314722,0.14340154648319614,0.042781062732765975,-0.15721893726723404,0.14340154648319614,0.04632425017162679,-0.15367574982837323
cocc-00202-e21b157fa9,1,FAIL,3017,3017:negation_objective:80,negation_objective,hard,32,0.06251261447654026,0.0037874478466555475,-0.19621255215334446,0.10642523475577463,0.0100059569950822,-0.18999404300491782,0.10642523475577463,0.010910951459547796,-0.18908904854045222,0.15132896320422445,0.023358582496046464,-0.17664141750395354,0.15132896320422445,0.05002512722136923,-0.14997487277863078,0.15132896320422445,0.05789242507236585,-0.14210757492763415
cocc-00203-c420a0c4da,1,FAIL,3018,3018:negation_objective:81,negation_objective,medium,32,0.01928599135743866,0.0011684791469529845,-0.19883152085304703,0.03698588032174384,0.003338545782114576,-0.19666145421788545,0.1310146328813934,0.018079123586609087,-0.18192087641339091,0.1310146328813934,0.024926778026783666,-0.17507322197321634,0.16751684287995425,0.04598050186625007,-0.15401949813374993,0.16751684287995425,0.059807923713329325,-0.14019207628667069
cocc-00204-5dbb05c237,1,FAIL,3019,3019:negation_objective:82,negation_objective,easy,32,0.05479920621328024,0.003320116064715396,-0.19667988393528463,0.05479920621328024,0.003320116064715396,-0.19667988393528463,0.09217537213143794,0.013323956742509198,-0.18667604325749082,0.09217537213143794,0.01808034536918837,-0.18191965463081164,0.12014322012747108,0.028147746213243334,-0.17185225378675667,0.132491062931029,0.04432771058560082,-0.1556722894143992
cocc-00205-f8dd4595e5,1,FAIL,3024,3024:negation_objective:83,negation_objective,hard,32,0.04180273733954213,0.0025326998214156085,-0.1974673001785844,0.08643007551874621,0.007615784852903999,-0.192384215147096,0.11883928247935838,0.01620946810525612,-0.1837905318947439,0.11883928247935838,0.018316332108069544,-0.18168366789193047,0.11883928247935838,0.030449252065314153,-0.16955074793468586,0.20583883848604922,0.05242459697404931,-0.1475754030259507
cocc-00206-9a60b83b2f,1,FAIL,3025,3025:negation_objective:84,negation_objective,hard,32,0.05837973367423886,0.003537049257087121,-0.1964629507429129,0.059663930972308696,0.006937605114042724,-0.19306239488595728,0.09466306634248152,0.01533288980017972,-0.1846671101998203,0.13312721103667766,0.028228942541115375,-0.17177105745888463,0.136404891951675,0.0461746912811232,-0.1538253087188768,0.15947764025114644,0.06285104045978307,-0.13714895954021694
cocc-00207-ba16a02fdc,1,FAIL,3031,3031:negation_objective:85,negation_objective,medium,32,0.07283812872138896,0.004413039129626757,-0.19558696087037325,0.07283812872138896,0.004532147386141638,-0.19546785261385838,0.08812889365884026,0.011770963487591261,-0.18822903651240874,0.10131082959470021,0.020027150541503266,-0.17997284945849673,0.1285236728428446,0.035742590575618356,-0.16425740942438166,0.1473521927831955,0.04960630076019215,-0.15039369923980786
cocc-00208-352cd9f95e,1,FAIL,3032,3032:negation_objective:86,negation_objective,hard,32,0.02419192418178797,0.0014657145908231434,-0.19853428540917686,0.16732991777995906,0.011514918650936207,-0.1884850813490638,0.16732991777995906,0.01770118148226426,-0.18229881851773574,0.16732991777995906,0.025202897600758695,-0.17479710239924132,0.16732991777995906,0.05238367353269224,-0.14761632646730777,0.2224659462924432,0.08484618100742193,-0.11515381899257808
cocc-00209-c683750d51,1,FAIL,3033,3033:negation_objective:87,negation_objective,medium,32,0.11698341112951849,0.007087666581969472,-0.19291233341803055,0.11698341112951849,0.010394601371237395,-0.1896053986287626,0.11705719344378282,0.021989268747545657,-0.17801073125245437,0.11705719344378282,0.03990705243962358,-0.16009294756037643,0.12839628098366557,0.06333479846310047,-0.13666520153689954,0.12839628098366557,0.07629753547454117,-0.12370246452545884
cocc-00210-d5fc311ef5,1,FAIL,3034,3034:negation_objective:88,negation_objective,easy,32,0.11466866071238524,0.006947422943844139,-0.19305257705615586,0.11466866071238524,0.012992883970500375,-0.18700711602949963,0.11857433700958768,0.02151685470362213,-0.17848314529637788,0.1311112951677568,0.03392673488950974,-0.16607326511049028,0.1311112951677568,0.04934141365904425,-0.15065858634095575,0.1311112951677568,0.06065162343297171,-0.1393483765670283
cocc-00211-c30ac48f92,1,FAIL,3044,3044:negation_objective:89,negation_objective,easy,32,0.043198526922508744,0.0026172664372044116,-0.1973827335627956,0.043198526922508744,0.004507490396701153,-0.19549250960329886,0.1285435013668039,0.018883594478247518,-0.18111640552175248,0.1285435013668039,0.02883253660867909,-0.1711674633913209,0.1285435013668039,0.037112977340355895,-0.1628870226596441,0.1285435013668039,0.046701042151182336,-0.15329895784881767
cocc-00212-f546cf0eca,1,FAIL,3045,3045:negation_objective:90,negation_objective,easy,32,0.02228916307599202,0.001350432123225323,-0.19864956787677468,0.10774963437757264,0.007796833906905747,-0.19220316609309426,0.10774963437757264,0.012437904427681997,-0.187562095572318,0.10774963437757264,0.019592006712499128,-0.18040799328750087,0.10774963437757264,0.031195742851535,-0.168804257148465,0.10774963437757264,0.031195742851535,-0.168804257148465
cocc-00213-a7c771731c,1,FAIL,3047,3047:negation_objective:92,negation_objective,hard,32,0.07113559389048647,0.004309887758768998,-0.195690112241231,0.07113559389048647,0.005077669030819176,-0.19492233096918082,0.1381609470331783,0.012925284043896111,-0.1870747159561039,0.15697182724963438,0.03196922249108309,-0.16803077750891693,0.20269054484407276,0.05808705644719883,-0.14191294355280118,0.20269054484407276,0.0698625891064544,-0.1301374108935456
cocc-00214-4b0a3302a8,1,FAIL,3055,3055:negation_objective:93,negation_objective,easy,32,0.008008776427203554,0.0004852272343358974,-0.19951477276566412,0.05248224147239548,0.003635567069864018,-0.196364432930136,0.05248224147239548,0.005872579893863757,-0.19412742010613626,0.15690223823704935,0.018247686686290353,-0.18175231331370967,0.15690223823704935,0.038582051548607145,-0.16141794845139287,0.15690223823704935,0.04874362262089382,-0.1512563773791062
cocc-00215-fa3c2b13c8,1,FAIL,3080,3080:negation_objective:94,negation_objective,medium,32,0.011882116336492657,0.0007199010361220535,-0.19928009896387797,0.06208061677931122,0.004437558866574822,-0.1955624411334252,0.06208061677931122,0.007242321375654085,-0.19275767862434592,0.0639152306505101,0.013990889070402683,-0.18600911092959732,0.1104284719542391,0.024566786983220394,-0.1754332130167796,0.1104284719542391,0.033081090879441555,-0.16691890912055846
cocc-00216-77ee5e473d,1,FAIL,3081,3081:negation_objective:95,negation_objective,medium,32,0.026465896194020105,0.0016034875902921659,-0.19839651240970785,0.03780615273108958,0.003796896189162428,-0.19620310381083758,0.03780615273108958,0.005148587742762051,-0.19485141225723795,0.07674813326078292,0.011993063503453801,-0.1880069364965462,0.1594122225368262,0.0289283901187889,-0.17107160988121112,0.17765716710109072,0.05387224925327096,-0.14612775074672907
cocc-00217-770ef05601,1,FAIL,3093,3093:negation_objective:97,negation_objective,easy,32,0.0957903180814875,0.005803641984680256,-0.19419635801531976,0.0957903180814875,0.011070456020256404,-0.1889295439797436,0.10653205870610416,0.02101044621399229,-0.17898955378600773,0.1476993360240262,0.038712060899538395,-0.16128793910046163,0.1476993360240262,0.04859761824669496,-0.15140238175330506,0.19499908386580964,0.06408898813571627,-0.13591101186428373
cocc-00218-92aa6ae446,1,FAIL,3094,3094:negation_objective:98,negation_objective,medium,32,0.008926828145592527,0.0005408491761319106,-0.19945915082386811,0.04434523705924577,0.0031948228733002714,-0.19680517712669973,0.11460271030437613,0.012943029510143374,-0.18705697048985664,0.15366405227044336,0.0334404264268886,-0.1665595735731114,0.15366405227044336,0.046060465816745354,-0.15393953418325465,0.15366405227044336,0.0476355103387177,-0.1523644896612823
cocc-00219-cbfc43bc1a,1,FAIL,3104,3104:negation_objective:99,negation_objective,medium,32,0.0634369143561811,0.003843448345404859,-0.19615655165459514,0.0634369143561811,0.003843448345404859,-0.19615655165459514,0.0634369143561811,0.007218971370504387,-0.19278102862949562,0.06716213936927821,0.01274403949211197,-0.18725596050788804,0.10749271937805455,0.024147756793031556,-0.17585224320696846,0.11756385521787673,0.040143737231969755,-0.15985626276803025
cocc-00220-6ee09c2ed5,1,FAIL,3141,3141:negation_objective:102,negation_objective,medium,32,0.02325338807801688,0.0014088515628566793,-0.19859114843714334,0.02325338807801688,0.0018152259247346822,-0.19818477407526533,0.10625610755893211,0.010900423511818724,-0.1890995764881813,0.10625610755893211,0.014655790295552818,-0.1853442097044472,0.10625610755893211,0.03297072569121044,-0.16702927430878955,0.1486198571442841,0.04213351221748716,-0.15786648778251286
cocc-00221-e3bd39dc1f,1,FAIL,3150,3150:negation_objective:103,negation_objective,medium,32,0.02599033981828994,0.0015746750860271513,-0.19842532491397286,0.11561734290898619,0.008484171038000414,-0.1915158289619996,0.1257075588554293,0.022049867605434263,-0.17795013239456575,0.15566423696603426,0.038827982321921695,-0.16117201767807832,0.15566423696603426,0.04094575173321587,-0.15905424826678413,0.2652264040277838,0.06480866903933039,-0.13519133096066963
cocc-00222-bedc226145,1,FAIL,3151,3151:negation_objective:104,negation_objective,medium,32,0.01769535932102227,0.0010721076236757515,-0.19892789237632427,0.03435515130940826,0.003088625300839568,-0.19691137469916045,0.13872123964313327,0.01262909484026593,-0.1873709051597341,0.13872123964313327,0.02314670284636401,-0.176853297153636,0.13872123964313327,0.034742304930278176,-0.16525769506972182,0.22558898903983265,0.05626489367258714,-0.14373510632741288
cocc-00223-755c83a779,1,FAIL,3153,3153:negation_objective:105,negation_objective,hard,32,0.13710177295272483,0.00830657650604784,-0.19169342349395216,0.13710177295272483,0.008688233028012738,-0.19131176697198726,0.13710177295272483,0.009795871218039329,-0.1902041287819607,0.14873953407093551,0.02920804218236392,-0.1707919578176361,0.14873953407093551,0.04209854069876306,-0.15790145930123695,0.21639559998077798,0.05728862849280989,-0.14271137150719013
cocc-00224-23026f569a,1,FAIL,3164,3164:negation_objective:108,negation_objective,easy,32,0.02220760971303151,0.0013454910547462846,-0.19865450894525372,0.07852881935050653,0.006021792518048385,-0.19397820748195163,0.08679456567401173,0.0118085662049007,-0.1881914337950993,0.08894220619997165,0.022996504200706404,-0.17700349579929361,0.1860980474442796,0.04993276371625002,-0.15006723628375,0.1860980474442796,0.0571094487276868,-0.1428905512723132
cocc-00225-0319393c9b,1,FAIL,3166,3166:negation_objective:109,negation_objective,medium,32,0.10393633585498083,0.006297184251843206,-0.19370281574815681,0.17438230612488392,0.016480946972754387,-0.18351905302724564,0.17438230612488392,0.02192603894590974,-0.17807396105409026,0.17438230612488392,0.030491903354340856,-0.16950809664565916,0.17438230612488392,0.04157474900259094,-0.15842525099740906,0.17438230612488392,0.05248535582989121,-0.1475146441701088
cocc-00226-aa78a982d9,1,FAIL,3171,3171:negation_objective:110,negation_objective,medium,32,0.0034169705268853007,0.00020702377868060418,-0.19979297622131942,0.05021554694537911,0.003236887030572206,-0.1967631129694278,0.08092938994872159,0.011152152781705518,-0.1888478472182945,0.09716394654881529,0.023082110613438345,-0.17691788938656167,0.12608451151231312,0.03626889972589223,-0.16373110027410778,0.12608451151231312,0.047406183481451855,-0.15259381651854814
cocc-00227-c157e4ba03,1,FAIL,3172,3172:negation_objective:111,negation_objective,easy,32,0.054728096587326525,0.0033158077502743813,-0.19668419224972564,0.054728096587326525,0.005811179054148652,-0.19418882094585135,0.10732377748430479,0.01700925740723802,-0.182990742592762,0.1336570084810915,0.033352738528931815,-0.1666472614710682,0.14457468066871396,0.05286387460156959,-0.1471361253984304,0.14457468066871396,0.07081430138614246,-0.12918569861385754
cocc-00228-985587b817,1,FAIL,3174,3174:negation_objective:112,negation_objective,medium,32,0.049139762497913346,0.002977227703821793,-0.1970227722961782,0.049139762497913346,0.0045404137988635145,-0.1954595862011365,0.049139762497913346,0.007199580953388766,-0.19280041904661124,0.12719628066334027,0.02222819958420965,-0.17777180041579035,0.12719628066334027,0.034149491337944655,-0.16585050866205536,0.12719628066334027,0.0448789971542865,-0.1551210028457135
cocc-00229-a110261e27,1,FAIL,3176,3176:negation_objective:113,negation_objective,easy,32,0.07325850122160564,0.0044385082118923265,-0.1955614917881077,0.07325850122160564,0.005134041223615756,-0.19486595877638427,0.09176022234181873,0.012141710669001094,-0.1878582893309989,0.14733539608403862,0.02602281717090039,-0.17397718282909963,0.14733539608403862,0.031003709376014044,-0.16899629062398597,0.14733539608403862,0.052620930278861174,-0.14737906972113884
cocc-00230-25fb37cf73,1,FAIL,3183,3183:negation_objective:114,negation_objective,easy,32,0.05990271244734215,0.00362932187634954,-0.19637067812365047,0.08601088595158969,0.008620568524303733,-0.19137943147569628,0.1294822591614789,0.01838009502204714,-0.18161990497795288,0.1294822591614789,0.026128998092462545,-0.17387100190753746,0.1294822591614789,0.040285368452423365,-0.15971463154757665,0.1294822591614789,0.06077841320739835,-0.13922158679260166
cocc-00231-56cba8c779,1,FAIL,3184,3184:negation_objective:115,negation_objective,hard,32,0.0511665436439767,0.003100024165809165,-0.19689997583419083,0.0511665436439767,0.005754409812353952,-0.19424559018764606,0.09322417026271348,0.011053934694480204,-0.1889460653055198,0.09617598527095116,0.02058034723831114,-0.17941965276168886,0.14434658266135744,0.03785829013878024,-0.16214170986121978,0.1697483990218907,0.0560500333199323,-0.1439499666800677
cocc-00232-f6e6dbdb1f,1,FAIL,3188,3188:negation_objective:116,negation_objective,easy,32,0.0021916797827041994,0.0001327871653276743,-0.19986721283467235,0.021992872857122533,0.0014572228040284857,-0.19854277719597152,0.06933113259664425,0.005796804871507931,-0.19420319512849207,0.16445461330988542,0.02981244065179645,-0.17018755934820357,0.16445461330988542,0.037066690666647834,-0.16293330933335218,0.16445461330988542,0.05203402178655286,-0.14796597821344715
cocc-00233-c6bbcd5323,1,FAIL,3190,3190:negation_objective:117,negation_objective,medium,32,0.044758982886105886,0.0027118096846532086,-0.1972881903153468,0.044758982886105886,0.0034996042744026043,-0.1965003957255974,0.0906512114097111,0.008779853221614174,-0.19122014677838584,0.0906512114097111,0.016202081505599805,-0.1837979184944002,0.0906512114097111,0.02674993354204496,-0.17325006645795504,0.09602666684965995,0.040258173904303286,-0.15974182609569673
cocc-00234-f0bd07bced,1,FAIL,3192,3192:negation_objective:118,negation_objective,medium,32,0.02692573374134735,0.0016313477388880868,-0.19836865226111192,0.02692573374134735,0.0028445572299680873,-0.1971554427700319,0.09757492346699106,0.012251744750212182,-0.18774825524978783,0.12205255000980363,0.022811513232534827,-0.17718848676746518,0.13376609294426445,0.04818189411312488,-0.15181810588687514,0.13376609294426445,0.07038397157718605,-0.12961602842281394
cocc-00235-32ba26b4a3,1,FAIL,3193,3193:negation_objective:119,negation_objective,easy,32,0.045493738239131894,0.002756326261074458,-0.19724367373892554,0.04934597980581701,0.005579050673931699,-0.19442094932606832,0.09254197607897756,0.010968044341123593,-0.18903195565887643,0.09254197607897756,0.018029729746697355,-0.18197027025330265,0.2648099139044054,0.06247844201066239,-0.13752155798933763,0.2648099139044054,0.0777729272041037,-0.12222707279589631
cocc-00236-a75d3f0afd,1,FAIL,3194,3194:negation_objective:120,negation_objective,easy,4,0.10552216127378915,0.006393264556881339,-0.19360673544311868,0.11727839233066378,0.013111454828231204,-0.1868885451717688,0.12187154889846209,0.022224141937327836,-0.17777585806267218,,,,,,,0.12187154889846209,0.022224141937327836,-0.17777585806267218
cocc-00237-c5b46e1a4a,1,FAIL,3195,3195:negation_objective:121,negation_objective,medium,32,0.008027466872564204,0.00048635963117495124,-0.19951364036882507,0.008027466872564204,0.0006357508293231491,-0.19936424917067685,0.12749083208330877,0.008526673069017046,-0.19147332693098296,0.12749083208330877,0.019662495674160913,-0.1803375043258391,0.12749083208330877,0.028428746138265217,-0.1715712538617348,0.12749083208330877,0.04145718839677763,-0.15854281160322237
cocc-00238-e693fe720b,1,FAIL,3196,3196:negation_objective:122,negation_objective,hard,32,0.09789448812477027,0.005931127202922395,-0.19406887279707763,0.09789448812477027,0.005931127202922395,-0.19406887279707763,0.13359030051904913,0.01543247441947404,-0.18456752558052597,0.13359030051904913,0.02312222719265241,-0.1768777728073476,0.13359030051904913,0.03374540105462524,-0.16625459894537475,0.13359030051904913,0.04110822382566343,-0.15889177617433659
cocc-00239-4461e00f7e,1,FAIL,3199,3199:negation_objective:123,negation_objective,easy,32,0.01847663993325488,0.001119443023054138,-0.19888055697694587,0.01847663993325488,0.001837739586541634,-0.19816226041345839,0.07666152479711211,0.0070516730245627855,-0.19294832697543723,0.08190817883854766,0.016078432151417285,-0.1839215678485827,0.10003328536457141,0.0348055977792322,-0.1651944022207678,0.1891868539423243,0.05920152165791186,-0.14079847834208814
cocc-00240-f216b6457c,1,FAIL,3200,3200:negation_objective:124,negation_objective,medium,32,0.050019032230109686,0.0030304999638563848,-0.19696950003614364,0.050019032230109686,0.003942189972106345,-0.19605781002789366,0.07134562430533552,0.00876894517265265,-0.19123105482734737,0.11408078659149742,0.014651154070056464,-0.18534884592994355,0.11408078659149742,0.02362123112018629,-0.1763787688798137,0.13734330770211073,0.0476567603248808,-0.1523432396751192
cocc-00241-90d9be6493,1,FAIL,3203,3203:negation_objective:125,negation_objective,hard,32,0.015097615195278464,0.0009147182635026494,-0.19908528173649737,0.015947298382163615,0.0018254962509033537,-0.19817450374909665,0.032532810461398956,0.004777658958112509,-0.19522234104188751,0.09264009617039216,0.013863226410042742,-0.18613677358995728,0.11767825581616051,0.02949560995295145,-0.17050439004704857,0.11767825581616051,0.055755315381093844,-0.14424468461890616
cocc-00242-0834629968,1,FAIL,3206,3206:negation_objective:126,negation_objective,easy,32,0.05628428887323989,0.003410092674551168,-0.19658990732544884,0.11339249499726041,0.010073589575700186,-0.18992641042429984,0.11339249499726041,0.021381276372592073,-0.17861872362740794,0.1956650415983747,0.0532373211516982,-0.1467626788483018,0.20203871089880238,0.06225274160557351,-0.1377472583944265,0.2512228480563802,0.08283560042064674,-0.11716439957935328
cocc-00243-e627288f76,1,FAIL,3211,3211:negation_objective:130,negation_objective,hard,32,0.060435754816875936,0.0036616172809102393,-0.19633838271908977,0.060435754816875936,0.006549347185125705,-0.1934506528148743,0.0795777335706438,0.011103822907504852,-0.18889617709249515,0.0795777335706438,0.016904351144941304,-0.18309564885505872,0.12353121450858859,0.03133867272211534,-0.1686613272778847,0.12353121450858859,0.04300132951952399,-0.15699867048047603
cocc-00244-6ab49b65dd,1,FAIL,3213,3213:negation_objective:132,negation_objective,medium,32,0.0744814135070465,0.004512600721714961,-0.19548739927828504,0.0744814135070465,0.004957141393661544,-0.19504285860633847,0.0744814135070465,0.009782048328345318,-0.1902179516716547,0.07668638652387733,0.02075139703082221,-0.1792486029691778,0.11913134824955084,0.034012159460052954,-0.16598784053994706,0.16470342572637775,0.04706035202172995,-0.15293964797827006
cocc-00245-35a65fe288,1,FAIL,3219,3219:negation_objective:133,negation_objective,medium,32,0.09912345287313808,0.006005586412936208,-0.1939944135870638,0.09912345287313808,0.010403352449748694,-0.18959664755025132,0.18902250435796594,0.030854290853363477,-0.16914570914663654,0.18902250435796594,0.03945094196023792,-0.1605490580397621,0.21917820930888604,0.06379556983058171,-0.1362044301694183,0.23594414543406492,0.08298846372914626,-0.11701153627085376
cocc-00246-db8486fcbe,1,FAIL,3220,3220:negation_objective:134,negation_objective,easy,32,0.10307564122639813,0.006245037400444487,-0.19375496259955552,0.11066698791741827,0.012571643557310715,-0.1874283564426893,0.11735666136562867,0.02457402232415535,-0.17542597767584467,0.16195572042761963,0.04145598371697796,-0.15854401628302206,0.16195572042761963,0.0568744770796757,-0.14312552292032432,0.16195572042761963,0.05942350313957789,-0.14057649686042212
cocc-00247-356f66d383,1,FAIL,3221,3221:negation_objective:135,negation_objective,easy,32,0.02776983181863,0.0016824890560756766,-0.19831751094392433,0.06716117507505252,0.005649642092963566,-0.19435035790703645,0.12454764730726808,0.012976249970390853,-0.18702375002960916,0.12454764730726808,0.018686547891439205,-0.1813134521085608,0.14996661716945628,0.041248961664386484,-0.15875103833561352,0.14996661716945628,0.04844132228523724,-0.15155867771476278
cocc-00248-18422a4ea0,1,FAIL,3225,3225:negation_objective:138,negation_objective,medium,32,0.07065437175566541,0.00428073198351383,-0.19571926801648618,0.09053183679351293,0.00950642225290556,-0.19049357774709444,0.10237069844428087,0.01660487113128496,-0.18339512886871506,0.10237069844428087,0.027003004880258388,-0.17299699511974162,0.10237069844428087,0.03903575391336156,-0.16096424608663845,0.2181441420094174,0.06056857742335353,-0.13943142257664648
cocc-00249-c24fd90782,1,FAIL,3226,3226:negation_objective:139,negation_objective,easy,32,0.022088481466471018,0.0013382734391547834,-0.19866172656084521,0.0752786610757502,0.00581809506044044,-0.19418190493955956,0.09138971387831177,0.012864121588097403,-0.1871358784119026,0.11150033484067558,0.026723231501143006,-0.173276768498857,0.1344356781970279,0.04330614398384615,-0.15669385601615388,0.20475117359080955,0.07424799495104267,-0.12575200504895734
